customer_id,acquisition_channel,region,recency_days,frequency,monetary_value,customer_aov,first_order_date,last_order_date,recency_score,frequency_score,monetary_score,rfm_segment,churned_90d
C007435,Paid Search,West,11,2,149.75,74.88,2025-11-25,2025-12-21,5,4,3,Champions,0
C007851,Paid Search,North,479,1,149.73,149.73,2024-09-09,2024-09-09,1,3,3,At Risk,1
C003549,Paid Search,West,258,2,149.61,74.8,2024-12-16,2025-04-18,2,4,3,At Risk,1
C000045,Social,North,36,1,149.57,149.57,2025-11-26,2025-11-26,4,3,3,Potential Loyalists,0
C006560,Social,South,145,1,149.56,149.56,2025-08-09,2025-08-09,3,3,3,Need Attention,1
C009740,Paid Search,Central,321,2,149.49,74.75,2025-02-05,2025-02-14,1,4,3,At Risk,1
C000833,Direct,South,6,1,149.46,149.46,2025-12-26,2025-12-26,5,3,3,Potential Loyalists,0
C002855,Email,East,32,1,149.31,149.31,2025-11-30,2025-11-30,5,3,3,Potential Loyalists,0
C002945,Email,South,7,2,149.27,74.63,2025-10-01,2025-12-25,5,4,3,Champions,0
C005244,Social,South,35,1,149.04,149.04,2025-11-27,2025-11-27,4,3,3,Potential Loyalists,0
C006365,Social,East,171,1,148.67,148.67,2025-07-14,2025-07-14,2,3,3,At Risk,1
C008227,Organic Search,East,325,1,148.67,148.67,2025-02-10,2025-02-10,1,3,3,At Risk,1
C000518,Social,East,246,1,148.58,148.58,2025-04-30,2025-04-30,2,3,3,At Risk,1
C004471,Paid Search,East,32,2,148.49,74.25,2025-07-24,2025-11-30,5,4,3,Champions,0
C001029,Social,East,36,1,148.38,148.38,2025-11-26,2025-11-26,4,3,3,Potential Loyalists,0
C008708,Organic Search,West,127,2,148.18,74.09,2025-08-26,2025-08-27,3,4,3,Loyal Customers,1
C009936,Social,South,143,1,148.07,148.07,2025-08-11,2025-08-11,3,3,3,Need Attention,1
C003127,Paid Search,North,150,1,147.95,147.95,2025-08-04,2025-08-04,3,3,3,Need Attention,1
C000328,Organic Search,North,123,2,147.93,73.97,2025-05-06,2025-08-31,3,4,3,Loyal Customers,1
C008571,Direct,Central,11,2,147.82,73.91,2025-12-17,2025-12-21,5,4,3,Champions,0
C000322,Social,South,53,1,147.76,147.76,2025-11-09,2025-11-09,4,3,3,Potential Loyalists,0
C006575,Email,South,591,1,147.68,147.68,2024-05-20,2024-05-20,1,3,3,At Risk,1
C005501,Direct,West,170,1,147.67,147.67,2025-07-15,2025-07-15,2,3,3,At Risk,1
C005987,Email,West,96,1,147.66,147.66,2025-09-27,2025-09-27,3,3,3,Need Attention,1
C007434,Email,West,11,1,147.61,147.61,2025-12-21,2025-12-21,5,3,3,Potential Loyalists,0
C002922,Direct,West,282,2,147.58,73.79,2025-03-09,2025-03-25,2,4,3,At Risk,1
C008123,Organic Search,East,12,1,147.55,147.55,2025-12-20,2025-12-20,5,3,3,Potential Loyalists,0
C003505,Email,East,105,1,147.51,147.51,2025-09-18,2025-09-18,3,3,3,Need Attention,1
C006804,Organic Search,South,193,1,147.51,147.51,2025-06-22,2025-06-22,2,3,3,At Risk,1
C002349,Organic Search,West,97,1,147.41,147.41,2025-09-26,2025-09-26,3,3,3,Need Attention,1
C008628,Organic Search,East,76,2,147.36,73.68,2025-02-02,2025-10-17,4,4,3,Champions,0
C003694,Paid Search,North,145,1,147.34,147.34,2025-08-09,2025-08-09,3,3,3,Need Attention,1
C006865,Email,North,80,1,147.3,147.3,2025-10-13,2025-10-13,4,3,3,Potential Loyalists,0
C004788,Direct,East,274,1,147.27,147.27,2025-04-02,2025-04-02,2,3,3,At Risk,1
C007654,Social,West,356,1,147.27,147.27,2025-01-10,2025-01-10,1,3,3,At Risk,1
C001573,Email,North,27,1,147.17,147.17,2025-12-05,2025-12-05,5,3,3,Potential Loyalists,0
C003166,Organic Search,East,77,2,146.92,73.46,2024-09-17,2025-10-16,4,4,3,Champions,0
C003839,Organic Search,West,111,1,146.91,146.91,2025-09-12,2025-09-12,3,3,3,Need Attention,1
C005369,Direct,North,23,1,146.77,146.77,2025-12-09,2025-12-09,5,3,3,Potential Loyalists,0
C008147,Paid Search,South,10,1,146.71,146.71,2025-12-22,2025-12-22,5,3,3,Potential Loyalists,0
C002452,Organic Search,East,390,2,146.61,73.31,2024-08-17,2024-12-07,1,4,3,At Risk,1
C006207,Organic Search,South,296,1,146.52,146.52,2025-03-11,2025-03-11,1,3,3,At Risk,1
C006961,Organic Search,South,169,1,146.49,146.49,2025-07-16,2025-07-16,2,3,3,At Risk,1
C005732,Paid Search,East,39,1,146.4,146.4,2025-11-23,2025-11-23,4,3,3,Potential Loyalists,0
C007955,Social,North,397,1,146.28,146.28,2024-11-30,2024-11-30,1,3,3,At Risk,1
C004347,Affiliate,East,452,1,146.04,146.04,2024-10-06,2024-10-06,1,3,3,At Risk,1
C007964,Organic Search,East,70,1,145.95,145.95,2025-10-23,2025-10-23,4,3,3,Potential Loyalists,0
C003843,Paid Search,Central,32,1,145.92,145.92,2025-11-30,2025-11-30,5,3,3,Potential Loyalists,0
C002050,Organic Search,South,36,1,145.85,145.85,2025-11-26,2025-11-26,4,3,3,Potential Loyalists,0
C007806,Paid Search,East,186,1,145.84,145.84,2025-06-29,2025-06-29,2,3,3,At Risk,1
C005251,Paid Search,South,7,2,145.76,72.88,2025-07-20,2025-12-25,5,4,3,Champions,0
C009872,Email,West,277,3,145.74,48.58,2024-08-22,2025-03-30,2,5,3,At Risk,1
C009410,Direct,Central,353,2,145.71,72.86,2024-05-28,2025-01-13,1,4,3,At Risk,1
C008686,Organic Search,West,277,1,145.69,145.69,2025-03-30,2025-03-30,2,3,3,At Risk,1
C002118,Organic Search,West,56,2,145.64,72.82,2025-10-23,2025-11-06,4,4,3,Champions,0
C004870,Social,Central,80,1,145.53,145.53,2025-10-13,2025-10-13,4,3,3,Potential Loyalists,0
C001020,Direct,South,72,1,145.45,145.45,2025-10-21,2025-10-21,4,3,3,Potential Loyalists,0
C000791,Email,South,68,1,145.42,145.42,2025-10-25,2025-10-25,4,3,3,Potential Loyalists,0
C002535,Organic Search,North,24,3,145.4,48.47,2025-08-16,2025-12-08,5,5,3,Champions,0
C002281,Organic Search,South,57,1,145.38,145.38,2025-11-05,2025-11-05,4,3,3,Potential Loyalists,0
C008102,Social,West,285,1,145.35,145.35,2025-03-22,2025-03-22,1,3,3,At Risk,1
C000924,Social,North,121,1,145.11,145.11,2025-09-02,2025-09-02,3,3,3,Need Attention,1
C004100,Paid Search,East,45,2,145.1,72.55,2025-07-02,2025-11-17,4,4,3,Champions,0
C009312,Direct,North,95,2,145.02,72.51,2024-11-02,2025-09-28,3,4,3,Loyal Customers,1
C005906,Organic Search,East,450,1,144.89,144.89,2024-10-08,2024-10-08,1,3,3,At Risk,1
C006890,Direct,Central,38,3,144.8,48.27,2024-10-11,2025-11-24,4,5,3,Champions,0
C008707,Organic Search,West,77,2,144.63,72.31,2025-09-12,2025-10-16,4,4,3,Champions,0
C005558,Email,South,175,1,144.55,144.55,2025-07-10,2025-07-10,2,3,3,At Risk,1
C007274,Organic Search,South,211,2,144.52,72.26,2024-04-17,2025-06-04,2,4,3,At Risk,1
C008434,Social,Central,22,2,144.51,72.25,2025-11-18,2025-12-10,5,4,3,Champions,0
C006703,Social,North,54,2,144.46,72.23,2025-10-02,2025-11-08,4,4,3,Champions,0
C000500,Organic Search,North,57,1,144.43,144.43,2025-11-05,2025-11-05,4,3,3,Potential Loyalists,0
C009054,Organic Search,West,6,1,144.41,144.41,2025-12-26,2025-12-26,5,3,3,Potential Loyalists,0
C005278,Organic Search,East,152,1,144.41,144.41,2025-08-02,2025-08-02,3,3,3,Need Attention,1
C002750,Paid Search,West,335,1,144.39,144.39,2025-01-31,2025-01-31,1,3,3,At Risk,1
C000143,Organic Search,East,121,1,144.37,144.37,2025-09-02,2025-09-02,3,3,3,Need Attention,1
C003560,Email,North,48,2,144.36,72.18,2025-11-13,2025-11-14,4,4,3,Champions,0
C006107,Direct,North,411,2,144.32,72.16,2024-07-01,2024-11-16,1,4,3,At Risk,1
C006592,Paid Search,East,465,1,144.02,144.02,2024-09-23,2024-09-23,1,3,3,At Risk,1
C004821,Direct,East,114,1,143.93,143.93,2025-09-09,2025-09-09,3,3,3,Need Attention,1
C006955,Organic Search,East,20,1,143.84,143.84,2025-12-12,2025-12-12,5,3,3,Potential Loyalists,0
C009694,Organic Search,West,37,2,143.76,71.88,2025-10-21,2025-11-25,4,4,3,Champions,0
C000648,Affiliate,North,255,1,143.63,143.63,2025-04-21,2025-04-21,2,3,3,At Risk,1
C001088,Organic Search,East,3,1,143.51,143.51,2025-12-29,2025-12-29,5,3,3,Potential Loyalists,0
C000476,Social,South,341,1,143.48,143.48,2025-01-25,2025-01-25,1,3,3,At Risk,1
C005058,Direct,North,71,2,143.46,71.73,2025-06-22,2025-10-22,4,4,3,Champions,0
C004308,Organic Search,South,149,1,143.45,143.45,2025-08-05,2025-08-05,3,3,3,Need Attention,1
C000795,Paid Search,West,57,3,143.28,47.76,2024-12-01,2025-11-05,4,5,3,Champions,0
C004074,Direct,West,301,1,143.22,143.22,2025-03-06,2025-03-06,1,3,3,At Risk,1
C006064,Social,South,204,1,143.09,143.09,2025-06-11,2025-06-11,2,3,3,At Risk,1
C003909,Organic Search,North,408,2,143.04,71.52,2024-10-19,2024-11-19,1,4,3,At Risk,1
C008233,Direct,East,136,1,142.95,142.95,2025-08-18,2025-08-18,3,3,3,Need Attention,1
C001855,Affiliate,North,108,1,142.87,142.87,2025-09-15,2025-09-15,3,3,3,Need Attention,1
C008546,Email,South,100,2,142.85,71.42,2025-09-21,2025-09-23,3,4,3,Loyal Customers,1
C004873,Affiliate,East,14,1,142.73,142.73,2025-12-18,2025-12-18,5,3,3,Potential Loyalists,0
C006519,Paid Search,West,247,1,142.63,142.63,2025-04-29,2025-04-29,2,3,3,At Risk,1
C003901,Email,West,184,1,142.58,142.58,2025-07-01,2025-07-01,2,3,3,At Risk,1
C000325,Direct,North,31,3,142.54,47.51,2025-04-24,2025-12-01,5,5,3,Champions,0
C006100,Social,West,140,1,142.54,142.54,2025-08-14,2025-08-14,3,3,3,Need Attention,1
C007917,Direct,East,211,2,142.47,71.23,2024-11-06,2025-06-04,2,4,3,At Risk,1
C007748,Social,Central,41,2,142.38,71.19,2025-10-15,2025-11-21,4,4,3,Champions,0
C002307,Paid Search,North,59,1,142.35,142.35,2025-11-03,2025-11-03,4,3,3,Potential Loyalists,0
C004822,Organic Search,South,218,1,142.35,142.35,2025-05-28,2025-05-28,2,3,3,At Risk,1
C005267,Organic Search,South,122,1,142.26,142.26,2025-09-01,2025-09-01,3,3,3,Need Attention,1
C009761,Organic Search,East,319,1,142.08,142.08,2025-02-16,2025-02-16,1,3,3,At Risk,1
C001030,Paid Search,South,3,1,142.05,142.05,2025-12-29,2025-12-29,5,3,3,Potential Loyalists,0
C000465,Affiliate,North,290,1,142.02,142.02,2025-03-17,2025-03-17,1,3,3,At Risk,1
C008795,Paid Search,North,78,1,141.97,141.97,2025-10-15,2025-10-15,4,3,3,Potential Loyalists,0
C001971,Email,South,16,1,141.59,141.59,2025-12-16,2025-12-16,5,3,3,Potential Loyalists,0
C003554,Email,North,198,2,141.56,70.78,2024-07-18,2025-06-17,2,4,3,At Risk,1
C004167,Affiliate,West,515,1,141.35,141.35,2024-08-04,2024-08-04,1,3,3,At Risk,1
C005423,Affiliate,West,217,2,141.33,70.66,2025-02-24,2025-05-29,2,4,3,At Risk,1
C001845,Affiliate,West,414,1,141.15,141.15,2024-11-13,2024-11-13,1,3,3,At Risk,1
C009588,Organic Search,North,49,1,141.01,141.01,2025-11-13,2025-11-13,4,3,3,Potential Loyalists,0
C000721,Direct,North,251,1,140.86,140.86,2025-04-25,2025-04-25,2,3,3,At Risk,1
C009484,Paid Search,Central,19,1,140.7,140.7,2025-12-13,2025-12-13,5,3,3,Potential Loyalists,0
C005461,Affiliate,East,63,1,140.48,140.48,2025-10-30,2025-10-30,4,3,3,Potential Loyalists,0
C003411,Affiliate,Central,86,1,140.47,140.47,2025-10-07,2025-10-07,3,3,3,Need Attention,0
C003934,Email,West,82,1,140.3,140.3,2025-10-11,2025-10-11,3,3,3,Need Attention,0
C006239,Paid Search,North,85,1,140.18,140.18,2025-10-08,2025-10-08,3,3,3,Need Attention,0
C008212,Social,North,21,1,140.14,140.14,2025-12-11,2025-12-11,5,3,3,Potential Loyalists,0
C008632,Email,North,362,1,140.1,140.1,2025-01-04,2025-01-04,1,3,3,At Risk,1
C004409,Social,East,347,2,140.04,70.02,2024-07-13,2025-01-19,1,4,3,At Risk,1
C008818,Organic Search,West,5,2,140.0,70.0,2024-11-01,2025-12-27,5,4,3,Champions,0
C006193,Paid Search,West,321,1,139.97,139.97,2025-02-14,2025-02-14,1,3,3,At Risk,1
C006774,Organic Search,North,135,1,139.96,139.96,2025-08-19,2025-08-19,3,3,3,Need Attention,1
C003696,Affiliate,South,293,1,139.96,139.96,2025-03-14,2025-03-14,1,3,3,At Risk,1
C001071,Organic Search,East,43,1,139.93,139.93,2025-11-19,2025-11-19,4,3,3,Potential Loyalists,0
C004284,Paid Search,West,19,1,139.85,139.85,2025-12-13,2025-12-13,5,3,3,Potential Loyalists,0
C007980,Organic Search,South,172,1,139.73,139.73,2025-07-13,2025-07-13,2,3,3,At Risk,1
C002134,Organic Search,East,52,2,139.64,69.82,2025-10-05,2025-11-10,4,4,3,Champions,0
C008868,Organic Search,South,8,1,139.57,139.57,2025-12-24,2025-12-24,5,3,3,Potential Loyalists,0
C001576,Paid Search,South,627,1,139.46,139.46,2024-04-14,2024-04-14,1,3,3,At Risk,1
C008958,Social,Central,82,2,139.44,69.72,2025-08-07,2025-10-11,3,4,3,Loyal Customers,0
C008911,Direct,South,256,1,139.42,139.42,2025-04-20,2025-04-20,2,3,3,At Risk,1
C000584,Organic Search,South,91,2,139.41,69.7,2025-07-08,2025-10-02,3,4,3,Loyal Customers,1
C004730,Email,South,38,1,139.1,139.1,2025-11-24,2025-11-24,4,3,3,Potential Loyalists,0
C003536,Organic Search,West,120,1,139.03,139.03,2025-09-03,2025-09-03,3,3,3,Need Attention,1
C005392,Affiliate,South,115,2,138.97,69.48,2025-09-03,2025-09-08,3,4,3,Loyal Customers,1
C005305,Email,West,33,2,138.9,69.45,2025-05-19,2025-11-29,5,4,3,Champions,0
C001004,Organic Search,West,154,2,138.7,69.35,2024-09-29,2025-07-31,3,4,3,Loyal Customers,1
C005690,Social,East,129,1,138.66,138.66,2025-08-25,2025-08-25,3,3,3,Need Attention,1
C003557,Social,South,60,1,138.62,138.62,2025-11-02,2025-11-02,4,3,3,Potential Loyalists,0
C009709,Social,West,344,1,138.57,138.57,2025-01-22,2025-01-22,1,3,3,At Risk,1
C004350,Affiliate,North,48,1,138.51,138.51,2025-11-14,2025-11-14,4,3,3,Potential Loyalists,0
C002199,Paid Search,South,30,1,138.41,138.41,2025-12-02,2025-12-02,5,3,3,Potential Loyalists,0
C001152,Organic Search,East,200,1,138.34,138.34,2025-06-15,2025-06-15,2,3,3,At Risk,1
C007777,Email,West,77,2,137.96,68.98,2025-04-11,2025-10-16,4,4,3,Champions,0
C009578,Paid Search,East,294,1,137.84,137.84,2025-03-13,2025-03-13,1,3,3,At Risk,1
C001283,Paid Search,South,19,1,137.79,137.79,2025-12-13,2025-12-13,5,3,3,Potential Loyalists,0
C001512,Organic Search,West,141,1,137.66,137.66,2025-08-13,2025-08-13,3,3,3,Need Attention,1
C006672,Paid Search,South,342,1,137.66,137.66,2025-01-24,2025-01-24,1,3,3,At Risk,1
C001019,Email,West,285,2,137.54,68.77,2025-03-01,2025-03-22,1,4,3,At Risk,1
C004867,Direct,South,593,1,137.42,137.42,2024-05-18,2024-05-18,1,3,3,At Risk,1
C000862,Direct,East,196,3,137.29,45.76,2024-01-27,2025-06-19,2,5,3,At Risk,1
C006370,Direct,East,238,2,137.11,68.56,2025-03-05,2025-05-08,2,4,3,At Risk,1
C009734,Social,West,222,1,137.04,137.04,2025-05-24,2025-05-24,2,3,3,At Risk,1
C002693,Direct,East,72,2,137.03,68.52,2024-10-31,2025-10-21,4,4,3,Champions,0
C004908,Organic Search,West,228,1,136.96,136.96,2025-05-18,2025-05-18,2,3,3,At Risk,1
C003457,Email,East,219,1,136.9,136.9,2025-05-27,2025-05-27,2,3,3,At Risk,1
C009553,Direct,Central,195,4,136.81,34.2,2024-06-24,2025-06-20,2,5,3,At Risk,1
C002519,Paid Search,North,90,3,136.76,45.59,2024-12-09,2025-10-03,3,5,3,Loyal Customers,0
C005207,Direct,West,37,1,136.7,136.7,2025-11-25,2025-11-25,4,3,3,Potential Loyalists,0
C006769,Direct,West,99,1,136.63,136.63,2025-09-24,2025-09-24,3,3,3,Need Attention,1
C008864,Social,North,117,1,136.59,136.59,2025-09-06,2025-09-06,3,3,3,Need Attention,1
C009672,Affiliate,North,265,2,136.58,68.29,2025-02-26,2025-04-11,2,4,3,At Risk,1
C000150,Direct,West,8,1,136.52,136.52,2025-12-24,2025-12-24,5,3,3,Potential Loyalists,0
C001713,Paid Search,North,278,2,136.42,68.21,2025-01-19,2025-03-29,2,4,3,At Risk,1
C006735,Direct,West,385,1,136.3,136.3,2024-12-12,2024-12-12,1,3,3,At Risk,1
C005700,Email,West,271,1,136.28,136.28,2025-04-05,2025-04-05,2,3,3,At Risk,1
C004701,Organic Search,North,120,1,136.24,136.24,2025-09-03,2025-09-03,3,3,3,Need Attention,1
C007676,Paid Search,North,254,1,136.1,136.1,2025-04-22,2025-04-22,2,3,3,At Risk,1
C002875,Organic Search,West,393,1,135.94,135.94,2024-12-04,2024-12-04,1,3,3,At Risk,1
C000669,Organic Search,South,77,2,135.77,67.88,2025-06-20,2025-10-16,4,4,3,Champions,0
C002315,Social,South,574,1,135.74,135.74,2024-06-06,2024-06-06,1,3,3,At Risk,1
C009268,Social,North,52,1,135.69,135.69,2025-11-10,2025-11-10,4,3,3,Potential Loyalists,0
C002700,Paid Search,East,38,2,135.68,67.84,2025-11-23,2025-11-24,4,4,3,Champions,0
C002691,Organic Search,North,12,2,135.63,67.81,2025-12-11,2025-12-20,5,4,3,Champions,0
C005415,Organic Search,East,275,1,135.62,135.62,2025-04-01,2025-04-01,2,3,3,At Risk,1
C009668,Paid Search,North,188,2,135.59,67.8,2024-10-02,2025-06-27,2,4,3,At Risk,1
C006000,Organic Search,West,124,1,135.57,135.57,2025-08-30,2025-08-30,3,3,3,Need Attention,1
C008638,Email,South,146,1,135.57,135.57,2025-08-08,2025-08-08,3,3,3,Need Attention,1
C007564,Organic Search,South,26,1,135.5,135.5,2025-12-06,2025-12-06,5,3,3,Potential Loyalists,0
C007266,Direct,West,29,1,135.43,135.43,2025-12-03,2025-12-03,5,3,3,Potential Loyalists,0
C004693,Email,East,50,1,135.43,135.43,2025-11-12,2025-11-12,4,3,3,Potential Loyalists,0
C004285,Organic Search,East,14,1,135.29,135.29,2025-12-18,2025-12-18,5,3,3,Potential Loyalists,0
C008192,Paid Search,North,397,1,135.1,135.1,2024-11-30,2024-11-30,1,3,3,At Risk,1
C002770,Social,West,232,1,135.0,135.0,2025-05-14,2025-05-14,2,3,3,At Risk,1
C003092,Social,East,51,1,134.94,134.94,2025-11-11,2025-11-11,4,3,3,Potential Loyalists,0
C003581,Organic Search,East,44,1,134.88,134.88,2025-11-18,2025-11-18,4,3,3,Potential Loyalists,0
C006603,Direct,South,56,1,134.48,134.48,2025-11-06,2025-11-06,4,3,3,Potential Loyalists,0
C000975,Social,South,387,1,134.44,134.44,2024-12-10,2024-12-10,1,3,3,At Risk,1
C002900,Paid Search,South,284,1,134.43,134.43,2025-03-23,2025-03-23,1,3,3,At Risk,1
C005025,Affiliate,Central,282,1,134.41,134.41,2025-03-25,2025-03-25,2,3,3,At Risk,1
C005227,Affiliate,West,153,1,134.4,134.4,2025-08-01,2025-08-01,3,3,3,Need Attention,1
C003530,Organic Search,South,41,1,134.39,134.39,2025-11-21,2025-11-21,4,3,3,Potential Loyalists,0
C003595,Organic Search,West,576,1,134.34,134.34,2024-06-04,2024-06-04,1,3,3,At Risk,1
C006583,Direct,East,233,1,134.33,134.33,2025-05-13,2025-05-13,2,3,3,At Risk,1
C009128,Organic Search,Central,143,1,134.3,134.3,2025-08-11,2025-08-11,3,3,3,Need Attention,1
C006831,Organic Search,South,67,1,134.25,134.25,2025-10-26,2025-10-26,4,3,3,Potential Loyalists,0
C007731,Organic Search,Central,134,1,134.21,134.21,2025-08-20,2025-08-20,3,3,3,Need Attention,1
C003350,Paid Search,South,100,2,134.16,67.08,2025-01-23,2025-09-23,3,4,3,Loyal Customers,1
C000265,Organic Search,East,243,1,134.09,134.09,2025-05-03,2025-05-03,2,3,3,At Risk,1
C006469,Direct,North,169,1,134.07,134.07,2025-07-16,2025-07-16,2,3,3,At Risk,1
C003970,Organic Search,West,269,1,134.04,134.04,2025-04-07,2025-04-07,2,3,3,At Risk,1
C004022,Paid Search,West,23,1,133.94,133.94,2025-12-09,2025-12-09,5,3,3,Potential Loyalists,0
C005745,Organic Search,Central,87,2,133.79,66.9,2025-06-16,2025-10-06,3,4,3,Loyal Customers,0
C009499,Paid Search,North,43,1,133.77,133.77,2025-11-19,2025-11-19,4,3,3,Potential Loyalists,0
C008301,Paid Search,East,264,1,133.69,133.69,2025-04-12,2025-04-12,2,3,3,At Risk,1
C005656,Paid Search,West,592,1,133.66,133.66,2024-05-19,2024-05-19,1,3,3,At Risk,1
C009838,Affiliate,South,117,1,133.39,133.39,2025-09-06,2025-09-06,3,3,3,Need Attention,1
C003490,Organic Search,South,80,1,133.38,133.38,2025-10-13,2025-10-13,4,3,3,Potential Loyalists,0
C007662,Social,West,1,1,133.26,133.26,2025-12-31,2025-12-31,5,3,3,Potential Loyalists,0
C000676,Organic Search,South,53,2,133.25,66.63,2025-10-29,2025-11-09,4,4,3,Champions,0
C005825,Paid Search,South,5,1,133.22,133.22,2025-12-27,2025-12-27,5,3,3,Potential Loyalists,0
C003824,Social,West,106,1,133.22,133.22,2025-09-17,2025-09-17,3,3,3,Need Attention,1
C009973,Direct,West,69,1,133.16,133.16,2025-10-24,2025-10-24,4,3,3,Potential Loyalists,0
C005313,Paid Search,South,591,1,133.15,133.15,2024-05-20,2024-05-20,1,3,3,At Risk,1
C006980,Organic Search,East,19,1,133.14,133.14,2025-12-13,2025-12-13,5,3,3,Potential Loyalists,0
C001861,Affiliate,North,456,2,133.11,66.56,2024-07-07,2024-10-02,1,4,3,At Risk,1
C006724,Direct,West,365,1,133.05,133.05,2025-01-01,2025-01-01,1,3,3,At Risk,1
C000581,Organic Search,South,102,1,133.01,133.01,2025-09-21,2025-09-21,3,3,3,Need Attention,1
C007599,Social,South,164,1,133.0,133.0,2025-07-21,2025-07-21,2,3,3,At Risk,1
C008653,Direct,North,568,1,133.0,133.0,2024-06-12,2024-06-12,1,3,3,At Risk,1
C000415,Organic Search,West,278,1,132.96,132.96,2025-03-29,2025-03-29,2,3,3,At Risk,1
C006815,Social,South,261,1,132.92,132.92,2025-04-15,2025-04-15,2,3,3,At Risk,1
C009967,Organic Search,South,4,1,132.87,132.87,2025-12-28,2025-12-28,5,3,3,Potential Loyalists,0
C008216,Affiliate,West,123,1,132.85,132.85,2025-08-31,2025-08-31,3,2,3,Need Attention,1
C007346,Affiliate,North,373,1,132.8,132.8,2024-12-24,2024-12-24,1,2,3,Hibernating,1
C009735,Paid Search,West,165,1,132.71,132.71,2025-07-20,2025-07-20,2,2,3,Hibernating,1
C009986,Social,North,408,2,132.68,66.34,2024-08-01,2024-11-19,1,4,3,At Risk,1
C000225,Social,South,92,1,132.63,132.63,2025-10-01,2025-10-01,3,2,3,Need Attention,1
C003054,Organic Search,West,563,1,132.62,132.62,2024-06-17,2024-06-17,1,2,3,Hibernating,1
C006644,Paid Search,South,271,2,132.54,66.27,2024-05-28,2025-04-05,2,4,3,At Risk,1
C004552,Organic Search,East,158,2,132.53,66.27,2025-01-04,2025-07-27,3,4,3,Loyal Customers,1
C000706,Organic Search,North,265,1,132.52,132.52,2025-04-11,2025-04-11,2,2,3,Hibernating,1
C007380,Social,South,61,1,132.49,132.49,2025-11-01,2025-11-01,4,2,3,Potential Loyalists,0
C006702,Email,Central,16,1,132.4,132.4,2025-12-16,2025-12-16,5,2,3,Potential Loyalists,0
C001967,Paid Search,East,187,1,132.16,132.16,2025-06-28,2025-06-28,2,2,3,Hibernating,1
C003836,Email,South,213,2,132.16,66.08,2025-04-28,2025-06-02,2,4,3,At Risk,1
C007584,Affiliate,West,100,1,132.07,132.07,2025-09-23,2025-09-23,3,2,3,Need Attention,1
C003062,Organic Search,South,214,1,131.99,131.99,2025-06-01,2025-06-01,2,2,3,Hibernating,1
C002446,Paid Search,North,248,2,131.96,65.98,2024-06-18,2025-04-28,2,4,3,At Risk,1
C008331,Organic Search,West,100,2,131.93,65.97,2025-04-06,2025-09-23,3,4,3,Loyal Customers,1
C004005,Social,North,19,2,131.54,65.77,2025-10-12,2025-12-13,5,4,3,Champions,0
C001697,Organic Search,West,185,1,131.52,131.52,2025-06-30,2025-06-30,2,2,3,Hibernating,1
C008988,Organic Search,North,31,1,131.51,131.51,2025-12-01,2025-12-01,5,2,3,Potential Loyalists,0
